date,open,high,low,close,unit_volume,bitmex_funding
20180204,9175.7,9334.87,8031.22,8277.01,854.6020633,0.0003
20180205,8270.54,8364.84,6756.68,6955.27,1335.000652,-0.004635
20180206,7051.75,7850.7,6048.26,7754,1805.49398,-0.003534
20180207,7755.49,8509.11,7236.79,7621.3,1203.11233,-0.008232
20180208,7637.86,8558.77,7637.86,8265.59,1130.802576,0.0003
20180209,8271.84,8736.98,7884.71,8736.98,776.5635522,-0.005991
20180210,8720.08,9122.55,8295.47,8621.9,902.4646837,-0.003969
20180211,8616.13,8616.13,7931.1,8129.97,753.0396575,-0.004557
20180212,8141.43,8985.92,8141.43,8926.57,700.8783674,0.003546
20180213,8926.72,8958.47,8455.41,8598.31,662.5394842,-0.002505
20180214,8599.92,9518.54,8599.92,9494.63,833.0835329,0.000369
20180215,9488.32,10234.8,9395.58,10166.4,891.4207869,-0.000978
20180216,10135.7,10324.1,9824.82,10233.9,712.9403008,-0.002229
20180217,10207.5,11139.5,10149.4,11112.7,779.367785,-0.000813
20180218,11123.4,11349.8,10326,10551.8,828.6747027,0.0003
20180219,10552.6,11273.8,10513.2,11225.3,681.6824366,0.0003
20180220,11231.8,11958.5,11231.8,11403.7,870.4666282,0.000609
20180221,11372.2,11418.5,10479.1,10690.4,879.7930525,-0.002775
20180222,10660.4,11039.1,9939.09,10005,803.6061841,-0.000651
20180223,9937.07,10487.3,9734.56,10301.1,751.3275312,-0.000258
20180224,10287.7,10597.2,9546.97,9813.07,704.9710217,-0.004377
20180225,9796.42,9923.22,9407.06,9664.73,590.4913954,-0.000828
20180226,9669.43,10475,9501.73,10366.7,702.9903672,-0.001296
20180227,10393.9,10878.5,10246.1,10725.6,649.4909227,0.001191
20180228,10687.2,11089.8,10393.1,10397.9,667.0760396,0.001254
20180301,10385,11052.3,10352.7,10951,668.1837041,0.0003
20180302,10977.4,11189,10850.1,11086.4,687.3818444,0.003762
20180303,11101.9,11528.2,11002.4,11489.7,582.310264,0.002445
20180304,11497.4,11512.6,11136.1,11512.6,528.4774734,0.002577
20180305,11532.4,11704.1,11443.9,11573.3,558.9192282,0.003639
20180306,11500.1,11500.1,10694.3,10779.9,633.7878815,0.001284
20180307,10803.9,10929.5,9692.12,9965.57,882.8305873,0.000825
20180308,9951.44,10147.4,9335.87,9395.01,764.8836972,-0.00456
20180309,9414.69,9466.35,8513.03,9337.55,932.170694,-0.002418
20180310,9350.59,9531.32,8828.47,8866,607.5253634,-0.004146
20180311,8852.78,9711.89,8607.12,9578.63,657.3351488,-0.010932
20180312,9602.93,9937.5,8956.43,9205.12,701.500883,0.0003
20180313,9173.04,9470.38,8958.19,9194.85,651.5755929,-0.001143
20180314,9214.65,9355.85,8068.59,8269.81,778.5221203,-0.002955
20180315,8290.76,8428.35,7783.05,8300.86,823.3399855,-0.002508
20180316,8322.91,8585.15,8005.31,8338.35,634.3437059,-0.004335
20180317,8321.91,8346.53,7812.82,7916.88,559.0775518,-0.003642
20180318,7890.52,8245.51,7397.99,8223.68,807.3259193,-0.002301
20180319,8344.12,8675.87,8182.4,8630.65,779.6759243,-0.000579
20180320,8619.67,9051.02,8389.89,8913.47,713.727645,0.0003
20180321,8937.48,9177.37,8846.33,8929.28,676.7768349,-0.000714
20180322,8939.44,9100.71,8564.9,8728.47,633.6036002,0.00042
20180323,8736.25,8879.62,8360.62,8879.62,670.5377248,0.0003
20180324,8901.95,8996.18,8665.7,8668.12,653.4981131,0.0003
20180325,8612.81,8682.01,8449.1,8495.78,537.9000002,-0.00144
20180326,8498.47,8530.08,7921.43,8209.4,721.251233,0.0003
20180327,8200,8232.78,7797.28,7833.04,686.6108484,-0.00267
20180328,7836.83,8122.89,7809.17,7954.48,620.4415444,-0.000561
20180329,7979.07,7994.33,7081.38,7165.7,887.7332046,0.0003
20180330,7171.45,7276.66,6683.93,6890.52,912.7772487,-0.01125
20180331,6892.48,7207.85,6863.52,6973.53,652.9361399,-0.003489
20180401,7003.06,7060.95,6526.87,6844.23,662.1782284,-0.00471
20180402,6844.86,7135.47,6816.58,7083.8,611.7394619,-0.000024
20180403,7102.26,7530.94,7072.49,7456.11,737.6098561,-0.001707
20180404,7456.41,7469.88,6803.88,6853.84,720.1802201,0.000789
20180405,6848.65,6933.82,6644.8,6811.47,827.9152759,-0.005301
20180406,6815.96,6857.49,6575,6636.32,567.6052559,-0.004059
20180407,6630.51,7050.54,6630.51,6911.09,575.3954945,-0.000816
20180408,6919.98,7111.56,6919.98,7023.52,520.0383808,0.0003
20180409,7044.32,7178.11,6661.99,6770.73,722.8260515,-0.000984
20180410,6795.44,6872.41,6704.15,6834.76,625.1499804,-0.004386
20180411,6843.47,6968.32,6817.59,6968.32,666.141881,-0.002346
20180412,6955.38,7899.23,6806.51,7889.25,1128.909623,-0.000768
20180413,7901.09,8183.96,7758.93,7895.96,983.3459177,-0.000081
20180414,7874.67,8140.71,7846,7986.24,650.0468486,0.0003
20180415,7999.33,8338.42,7999.33,8329.11,629.65671,-0.00006
20180416,8337.57,8371.15,7925.73,8058.67,698.7889843,0.0003
20180417,8071.66,8285.96,7881.72,7902.09,873.2980606,0.0003
20180418,7944.43,8197.8,7886.01,8163.42,799.8987875,0.0003
20180419,8159.27,8298.69,8138.78,8294.31,851.5729439,-0.000774
20180420,8286.88,8880.23,8244.54,8845.83,953.9082492,0.0003
20180421,8848.79,8997.57,8652.15,8895.58,848.5731278,0.002469
20180422,8925.06,9001.64,8779.61,8802.46,753.1871518,0.0003
20180423,8794.39,8958.55,8788.81,8930.88,775.4208033,0.0003
20180424,8934.34,9732.61,8927.83,9697.5,1101.191068,-0.00021
20180425,9701.03,9745.32,8799.84,8845.74,1252.930807,0.01125
20180426,8867.32,9281.51,8727.09,9281.51,966.497853,0.0003
20180427,9290.63,9375.47,8987.05,8987.05,841.9102954,0.002223
20180428,8939.27,9412.09,8931.99,9348.48,834.9464229,0.0003
20180429,9346.41,9531.49,9193.71,9419.08,939.9007326,0.005124
20180430,9426.11,9477.14,9166.81,9240.55,938.6800569,0.001752
20180501,9251.47,9255.88,8891.05,9119.01,845.8176824,0.000039
20180502,9104.6,9256.52,9015.14,9235.92,818.3440168,0.0003
20180503,9233.97,9798.33,9188.15,9743.86,1047.562217,0.002085
20180504,9695.5,9779.2,9585.96,9700.76,847.1325843,0.008241
20180505,9700.28,9964.5,9695.12,9858.15,776.204444,0.005157
20180506,9845.31,9940.14,9465.25,9654.8,748.0507304,0.01125
20180507,9645.67,9665.85,9231.53,9373.01,788.8628989,0.001722
20180508,9380.87,9462.75,9127.77,9234.82,803.0335136,0.000684
20180509,9223.73,9374.76,9031.62,9325.18,774.9866748,0.003183
20180510,9325.96,9396.04,9040.52,9043.94,763.682618,0.001251
20180511,9052.96,9052.96,8394.46,8441.49,1005.571314,0.000411
20180512,8441.44,8664.86,8223.5,8504.89,802.0538885,0.0003
20180513,8515.49,8773.55,8395.12,8723.94,672.4461397,-0.000681
20180514,8713.1,8881.12,8367.97,8716.79,844.823583,-0.000456
20180515,8705.19,8836.19,8456.45,8510.38,787.9448485,0.0003
20180516,8504.41,8508.43,8175.49,8368.83,807.7855758,-0.002145
20180517,8370.05,8445.54,8054.12,8094.32,724.2770298,0.0003
20180518,8091.83,8274.12,7974.82,8250.97,698.6075829,-0.000207
20180519,8255.73,8372.06,8183.35,8247.18,571.3952978,0.000039
20180520,8246.99,8562.41,8205.24,8513.25,609.7624254,0.0003
20180521,8522.33,8557.52,8365.12,8418.99,612.3050485,0.000378
20180522,8419.87,8423.25,8004.58,8041.78,638.7901902,0.0003
20180523,8037.08,8054.66,7507.88,7557.82,858.8614346,0.000441
20180524,7561.12,7738.6,7331.14,7587.34,797.2781101,-0.000783
20180525,7592.3,7659.14,7392.65,7480.14,650.7671995,-0.000591
20180526,7486.48,7595.16,7349.12,7355.88,550.7892962,0.0003
20180527,7362.08,7381.74,7270.96,7368.22,550.5427276,-0.00105
20180528,7371.31,7419.05,7100.89,7135.99,706.3631065,0.000072
20180529,7129.46,7526.42,7090.68,7472.59,757.790819,0.001368
20180530,7469.73,7573.77,7313.6,7406.52,664.6225261,0.000486
20180531,7406.15,7608.9,7361.13,7494.17,684.1491602,0.0003
20180601,7500.7,7604.73,7407.34,7541.45,652.5880599,0.0003
20180602,7536.72,7695.83,7497.26,7643.45,646.2134036,0.0003
20180603,7632.09,7754.89,7613.04,7720.25,628.4459866,-0.001308
20180604,7722.53,7753.82,7474.04,7514.47,664.4739975,0.0003
20180605,7500.9,7643.23,7397,7633.76,649.9732473,0.0003
20180606,7625.97,7680.43,7502.01,7653.98,613.0483539,0.000681
20180607,7650.82,7741.27,7650.82,7678.24,584.2224176,0.001113
20180608,7685.14,7698.19,7558.4,7624.92,554.4425258,0.000627
20180609,7632.52,7683.58,7531.98,7531.98,510.5191591,0.001068
20180610,7499.55,7499.55,6709.07,6786.02,855.4115573,0.0003
20180611,6799.29,6910.18,6706.63,6906.92,687.0312324,-0.003375
20180612,6905.82,6907.96,6542.08,6582.36,707.0989785,-0.001251
20180613,6596.88,6631.66,6285.63,6349.9,795.6581918,0.0003
20180614,6342.75,6707.14,6334.46,6675.35,769.8038329,-0.00156
20180615,6674.08,6681.08,6433.87,6456.58,612.6137912,-0.001014
20180616,6455.45,6592.49,6402.29,6550.16,487.6476471,-0.002427
20180617,6545.53,6589.11,6499.27,6499.27,477.5951711,-0.003339
20180618,6510.07,6781.14,6446.68,6734.82,599.7487683,-0.000141
20180619,6742.39,6822.5,6709.92,6769.94,599.2711735,0.0003
20180620,6770.76,6821.56,6611.88,6776.55,573.8377198,-0.00159
20180621,6780.09,6810.94,6715.17,6729.74,524.4080728,-0.000462
20180622,6737.88,6747.08,6006.6,6083.69,834.9883127,-0.00096
20180623,6090.1,6224.82,6071.81,6162.48,556.8147889,-0.007584
20180624,6164.28,6223.78,5826.41,6173.23,739.7926129,-0.006021
20180625,6171.97,6327.37,6119.68,6249.18,880.2451266,0.00006
20180626,6253.55,6290.16,6093.67,6093.67,538.2240706,0.0003
20180627,6084.4,6180,6052.85,6157.13,535.3500582,0.0003
20180628,6153.16,6170.41,5873.05,5903.44,587.4202269,0.0003
20180629,5898.13,6261.66,5835.75,6218.3,637.8318859,-0.000207
20180630,6214.22,6465.51,6214.22,6404,709.5347008,0.0003
20180701,6411.68,6432.85,6289.29,6385.82,749.8269353,0.0003
20180702,6380.38,6683.86,6305.7,6614.18,664.7732671,0.0003
20180703,6596.66,6671.37,6447.75,6529.59,715.5594394,-0.000336
20180704,6550.87,6771.92,6450.46,6597.55,633.0668081,0.000225
20180705,6599.71,6749.54,6546.65,6639.14,752.9951458,0.0003
20180706,6638.69,6700.94,6533.55,6673.5,646.4313982,0.0003
20180707,6668.71,6863.99,6579.24,6856.93,577.6754413,0.0003
20180708,6857.8,6885.91,6747.98,6773.88,499.8922402,0.0003
20180709,6775.08,6838.68,6724.34,6741.75,551.5081277,0.0003
20180710,6739.21,6767.74,6320.72,6329.95,640.1993823,0.0003
20180711,6330.77,6444.96,6330.47,6394.71,569.9804845,0.0003
20180712,6396.78,6397.1,6136.42,6228.81,605.2793571,0.0003
20180713,6235.03,6310.55,6192.24,6238.05,610.0303883,-0.000687
20180714,6247.5,6298.19,6212.22,6276.12,465.8403625,0.0003
20180715,6272.7,6403.46,6256.51,6359.64,516.6109981,-0.00168
20180716,6357.01,6741.75,6357.01,6741.75,700.9752566,-0.000351
20180717,6739.65,7387.24,6684.17,7321.04,814.3583709,0.0003
20180718,7315.32,7534.99,7280.47,7370.78,828.0548566,0.000579
20180719,7378.2,7494.46,7295.46,7466.86,684.5755544,0.0003
20180720,7467.4,7594.67,7323.26,7354.13,671.3057681,0.0003
20180721,7352.72,7437.64,7262.41,7419.29,502.2865962,0.0003
20180722,7417.8,7537.95,7383.82,7418.49,498.1418181,0.0003
20180723,7414.71,7771.5,7409.1,7711.11,665.595485,0.0003
20180724,7716.51,8424.27,7705.5,8424.27,863.8956083,0.0003
20180725,8379.66,8416.87,8086.36,8181.39,714.4751765,0.001509
20180726,8176.85,8290.33,7878.71,7951.58,616.1152777,0.001542
20180727,7950.4,8262.66,7839.76,8165.01,636.3592863,0.001212
20180728,8169.06,8222.85,8110.77,8192.15,486.8990534,0.001236
20180729,8205.82,8272.26,8141.18,8218.46,499.7517803,0.002247
20180730,8221.58,8235.5,7917.5,8180.48,678.6154358,0.004674
20180731,8181.2,8181.53,7696.93,7780.44,679.5926709,0.002496
20180801,7769.04,7769.04,7504.95,7624.91,629.2034922,0.0003
20180802,7634.19,7712.77,7523.44,7567.15,556.8952644,0.0003
20180803,7562.14,7562.14,7328.65,7434.39,622.3980717,0.0003
20180804,7438.67,7497.49,6984.07,7032.85,606.9218027,0.0003
20180805,7031.08,7102.77,6940.7,7068.48,520.4952125,-0.000069
20180806,7062.94,7166.55,6890.54,6951.8,564.7314365,0.0003
20180807,6958.32,7146.56,6748.24,6753.12,693.4276305,0.0003
20180808,6746.85,6746.85,6226.22,6305.8,803.1383805,-0.001683
20180809,6305.56,6625.73,6249.07,6568.23,649.6483832,-0.003048
20180810,6571.42,6591.26,6124.52,6184.71,732.2380516,-0.000147
20180811,6185.79,6455.74,6109.03,6295.73,642.9516514,-0.002208
20180812,6283.65,6409.85,6237.5,6322.69,896.0189413,0.0003
20180813,6341.36,6537.05,6225.72,6297.57,648.5009297,-0.000804
20180814,6287.66,6287.94,5971.05,6199.71,855.1529023,-0.003984
20180815,6221.42,6588.49,6221.42,6308.52,776.0060997,-0.002196
20180816,6294.23,6473.5,6276.41,6334.73,683.2840547,-0.001191
20180817,6340.91,6582.5,6324.97,6580.63,758.7404245,-0.000774
20180818,6583.43,6617.35,6353.73,6423.76,620.2784662,-0.002112
20180819,6422.57,6537.98,6361.55,6506.07,508.9355018,-0.001821
20180820,6500.51,6536.92,6297.93,6308.53,580.9752827,0.0003
20180821,6301.07,6500.87,6298.24,6488.76,520.4661599,-0.001683
20180822,6486.25,6816.79,6310.11,6376.71,732.0561857,0.0003
20180823,6371.34,6546.54,6371.34,6534.88,524.2911882,-0.001338
20180824,6551.52,6719.96,6498.64,6719.96,609.7982726,-0.001386
20180825,6719.95,6789.63,6700.96,6763.19,489.7984531,0.0003
20180826,6754.64,6774.75,6620.75,6707.26,491.3332717,0.000018
20180827,6710.8,6884.64,6689.71,6884.64,583.7632759,-0.000063
20180828,6891.08,7109.56,6882.34,7096.28,656.6736375,0.0003
20180829,7091.71,7113.3,6970.82,7047.16,588.3050761,0.0003
20180830,7043.76,7072.69,6834.69,6978.23,639.5962873,0.000348
20180831,6973.97,7057.17,6920.16,7037.58,638.8062374,0.0003
20180901,7044.81,7242.29,7038.05,7193.25,572.210058,0.0003
20180902,7189.58,7306.31,7132.16,7272.72,595.3123453,0.0003
20180903,7279.03,7317.94,7208.15,7260.06,563.0476883,0.0003
20180904,7263,7388.26,7255.44,7361.66,580.5266747,0.0003
20180905,7361.46,7388.43,6792.83,6792.83,853.9091954,0.0003
20180906,6755.14,6755.14,6404.72,6529.17,845.9681705,-0.00255
20180907,6528.92,6555.29,6396.87,6467.07,659.4454676,-0.001899
20180908,6460.17,6534.25,6197.52,6225.98,615.9769225,-0.001047
20180909,6223.38,6446.26,6201.22,6300.86,582.7601312,-0.001635
20180910,6301.57,6374.98,6292.76,6329.7,586.7734648,-0.001767
20180911,6331.88,6398.92,6260.21,6321.2,609.0473328,-0.000609
20180912,6317.01,6363.87,6265.09,6351.8,639.8548443,0.0003
20180913,6354.24,6535.41,6354.24,6517.31,646.1116626,-0.0021
20180914,6515.41,6596.1,6456.17,6512.71,625.8869196,-0.001023
20180915,6509.4,6561.72,6493.55,6543.2,491.5484778,-0.001695
20180916,6536.68,6544.33,6460.1,6517.18,502.3230907,-0.000084
20180917,6514.06,6540.21,6257.52,6281.2,622.6166974,0.000237
20180918,6280.91,6384.18,6265.71,6371.3,656.0811765,-0.000627
20180919,6371.85,6448.46,6208.34,6398.54,692.5548641,0.000165
20180920,6398.85,6529.26,6395.95,6519.67,666.9217921,0.000015
20180921,6513.87,6794.33,6496.36,6734.95,969.8572372,-0.000474
20180922,6735.05,6814.56,6616.8,6721.98,670.8826864,0.0003
20180923,6715.32,6766.15,6679.42,6710.63,625.5001393,0.0003
20180924,6704.77,6713.56,6580.9,6595.41,633.366235,0.000333
20180925,6603.64,6603.64,6381.86,6446.47,733.1423244,0.0003
20180926,6452.79,6585.91,6397.89,6495,683.187067,-0.000666
20180927,6495.29,6712.1,6464.95,6676.75,689.9779084,0.0003
20180928,6678.75,6785.03,6598.32,6644.13,754.7158168,0.0003
20180929,6643.1,6643.1,6511.65,6601.96,660.9688638,0.0003
20180930,6604.71,6643.78,6566.54,6625.56,604.0666751,0.000477
20181001,6619.85,6653.3,6549.08,6589.62,607.1624767,0.0003
20181002,6593.24,6611.84,6537.9,6556.1,606.9553546,0.0003
20181003,6553.86,6571.46,6454.03,6502.59,597.8094882,0.0003
20181004,6497.91,6603.31,6497.91,6576.69,583.6385781,0.000906
20181005,6574.15,6623.62,6557.41,6622.48,554.3995603,0.000885
20181006,6622.45,6628.54,6577.8,6588.31,494.7763539,0.0003
20181007,6590.68,6641.49,6557.04,6602.95,500.7807117,0.0003
20181008,6600.19,6675.06,6576.04,6652.23,598.2144334,0.000939
20181009,6653.08,6661.41,6606.94,6642.64,539.0642877,0.001431
20181010,6640.29,6640.29,6538.96,6585.53,575.1473306,0.001026
20181011,6586.74,6586.74,6243.74,6256.24,828.2354897,0.0003
20181012,6239.25,6328.5,6236.47,6274.58,602.9885666,0.0003
20181013,6278.08,6308.51,6259.81,6285.99,487.4379374,-0.001866
20181014,6288.49,6363.21,6280.15,6290.93,490.4394104,-0.000447
20181015,6292.64,6965.06,6258.68,6596.54,1117.369106,0.0003
20181016,6601.41,6673.59,6571.37,6596.11,617.7580422,0.0003
20181017,6590.52,6601.21,6517.45,6544.43,624.7175079,0.0003
20181018,6542.33,6567.54,6450.04,6476.71,605.875514,0.0003
20181019,6478.07,6493.68,6445.31,6465.41,553.5410747,0.0003
20181020,6460.92,6497.72,6449,6489.19,520.7321715,0.0003
20181021,6490.09,6556.38,6476,6482.35,501.9182858,0.0003
20181022,6486.05,6543.8,6462.98,6487.16,566.1737956,0.0003
20181023,6472.36,6506.01,6451.27,6475.74,573.8571962,0.0003
20181024,6478.89,6521.99,6468.86,6495.84,527.2097219,0.0003
20181025,6484.65,6504.65,6447.03,6476.29,498.8272607,0.0003
20181026,6468.44,6498.29,6449.61,6474.75,510.6065871,0.0003
20181027,6480.84,6507.41,6453.53,6480.38,523.6189853,0.0003
20181028,6482.66,6502.28,6447.91,6486.39,531.1413591,0.0003
20181029,6492.35,6503.6,6306.99,6332.63,663.2173362,0.002286
20181030,6337.04,6364.99,6310.14,6334.27,596.927507,0.00108
20181031,6336.99,6349.16,6316.88,6317.61,663.4217687,0.0003
20181101,6318.14,6547.14,6311.83,6377.78,594.1565874,0.0003
20181102,6378.92,6396.86,6327.38,6388.44,662.895793,0.0003
20181103,6387.24,6400.07,6342.37,6361.26,575.143918,0.0003
20181104,6365.47,6388.63,6294.57,6376.13,688.5085467,0.0003
20181105,6363.62,6480.59,6363.62,6419.66,650.3148142,0.001968
20181106,6433.38,6463.55,6408.16,6461.01,727.4466376,0.001485
20181107,6468.5,6552.16,6468.31,6530.14,756.6851553,0.0003
20181108,6522.27,6536.92,6438.53,6453.72,722.8792077,0.003156
20181109,6442.6,6456.46,6373.37,6385.62,680.720118,0.003174
20181110,6386.13,6437.28,6385.31,6409.22,578.123391,0.0003
20181111,6413.63,6423.25,6350.17,6411.27,614.3962117,0.0003
20181112,6411.76,6434.21,6360.47,6371.27,674.2407715,0.0003
20181113,6373.19,6395.27,6342.67,6359.49,708.2014438,0.001074
20181114,6351.24,6371.55,5544.09,5738.35,1289.384579,0.0003
20181115,5736.15,5774.82,5358.38,5648.03,1245.060667,-0.001116
20181116,5645.32,5657.02,5498.94,5575.55,946.8698155,-0.002655
20181117,5578.58,5578.58,5519.56,5554.33,774.7379072,0.000294
20181118,5559.74,5653.61,5559.74,5623.54,739.6906575,0.000087
20181119,5620.78,5620.78,4842.91,4871.49,1445.052746,0.0003
20181120,4863.93,4951.61,4272.11,4451.87,1893.202182,-0.00372
20181121,4465.54,4675.73,4343.98,4602.17,1329.833535,-0.001971
20181122,4611.57,4629.64,4365.64,4365.94,1046.594777,-0.002016
20181123,4360.7,4396.42,4195.68,4347.11,1120.627267,-0.001383
20181124,4347.69,4413.09,3795.16,3880.76,1205.820509,0.0003
20181125,3880.78,4120.87,3585.06,4009.97,1702.167348,-0.004467
20181126,4015.07,4107.14,3643.92,3779.13,1713.860068,-0.002859
20181127,3765.95,3862.96,3661.01,3820.72,1570.049624,-0.00423
20181128,3822.47,4385.9,3822.47,4257.42,1710.021562,-0.001641
20181129,4269,4413.02,4145.77,4278.85,1519.882157,-0.000807
20181130,4289.09,4322.98,3942.82,4017.27,1505.504165,-0.002358
20181201,4024.46,4309.38,3969.71,4214.67,1275.381962,-0.001413
20181202,4200.73,4301.52,4110.98,4139.88,1271.219913,-0.002076
20181203,4147.32,4155.98,3840.45,3894.13,1306.985384,-0.002427
20181204,3886.29,4075.63,3832.75,3956.89,1270.712413,-0.001776
20181205,3958.89,3969.54,3753.99,3753.99,1412.492195,-0.00039
20181206,3754.07,3874.97,3521.1,3521.1,1669.459291,0.0003
20181207,3512.59,3512.59,3280.23,3419.94,1998.753033,-0.004731
20181208,3421.91,3506.04,3350.65,3476.11,1526.138269,-0.001818
20181209,3473.23,3685.31,3469.09,3614.23,1368.859438,-0.000159
20181210,3612.05,3647.33,3470.14,3502.66,1433.473058,-0.00012
20181211,3497.55,3513.18,3392.25,3424.59,1371.482481,-0.000345
20181212,3421.46,3534.23,3413.48,3486.95,1187.10186,-0.000699
20181213,3487.88,3489.74,3298.13,3313.68,1310.739859,0.000192
20181214,3311.75,3329.56,3206.54,3242.48,1348.586163,-0.001908
20181215,3244,3275.38,3191.3,3236.76,1097.320642,-0.001443
20181216,3236.27,3305.75,3233.82,3252.84,1151.070755,0.0003
20181217,3253.12,3597.92,3253.12,3545.86,1525.510854,-0.001416
20181218,3544.76,3701.35,3487.17,3696.06,1599.358634,0.0003
20181219,3706.82,3949.32,3687.23,3745.95,1818.147364,-0.001884
20181220,3742.2,4191.23,3728.97,4134.44,2159.21123,-0.000759
20181221,4133.7,4198.43,3850.95,3896.54,1849.337029,-0.00276
20181222,3898.08,4014.18,3855.74,4014.18,1396.505197,0.0003
20181223,4020.99,4085.72,3976.41,3998.98,1538.211116,-0.000825
20181224,4000.33,4271.79,4000.33,4078.6,1775.356373,0.0003
20181225,4081.03,4089.56,3760.02,3815.49,1614.001686,0.0003
20181226,3819.67,3893.36,3769.86,3857.3,1380.900609,-0.000177
20181227,3854.69,3874.42,3645.45,3654.83,1403.682898,0.0003
20181228,3653.13,3956.14,3642.63,3923.92,1435.185821,-0.002067
20181229,3932.49,3963.76,3820.41,3820.41,1306.575974,0.0003
20181230,3822.38,3901.91,3797.22,3865.95,1233.999036,-0.00204
20181231,3866.84,3868.74,3725.87,3742.7,1245.582282,0.0003
20190101,3746.71,3850.91,3707.23,3843.52,1125.0627,0.0003
20190102,3849.22,3947.98,3817.41,3943.41,1330.03082,0.0003
20190103,3931.05,3935.69,3826.22,3836.74,1180.745951,-0.000738
20190104,3832.04,3865.93,3783.85,3857.72,1256.691898,0.000108
20190105,3851.97,3904.9,3836.9,3845.19,1336.113384,0.000183
20190106,3836.52,4093.3,3826.51,4076.63,1372.954484,-0.001023
20190107,4078.59,4092.61,4020.89,4025.25,1298.956745,0.0003
20190108,4028.47,4109.02,3996.96,4030.85,1316.49486,0.0003
20190109,4031.55,4068.4,4022.66,4035.3,1267.788076,0.0003
20190110,4034.41,4064.07,3659.17,3678.92,1868.522228,-0.001302
20190111,3674.02,3713.88,3653.07,3687.37,1502.076782,-0.002334
20190112,3686.97,3698.98,3653.81,3661.3,1305.047629,-0.000702
20190113,3658.87,3674.76,3544.93,3552.95,1317.581859,-0.00069
20190114,3557.31,3727.84,3552.29,3706.05,1524.907783,-0.000756
20190115,3704.22,3720.15,3619.95,3630.68,1525.111633,0.000165
20190116,3631.51,3685.78,3624.67,3655.01,1475.90763,-0.000756
20190117,3651.87,3680.14,3621.96,3678.56,1485.478117,-0.000831
20190118,3677.99,3682.52,3637.08,3657.84,1367.736622,0.0003
20190119,3652.38,3758.53,3652.38,3728.57,1597.312476,0.0003
20190120,3725.45,3743.39,3583.02,3601.01,1550.256611,0.0003
20190121,3600.37,3608.84,3558.54,3576.03,1399.414171,-0.000177
20190122,3575.08,3620.75,3539.72,3604.58,1474.131121,0.000003
20190123,3605.56,3623.07,3565.31,3585.12,1515.64122,0.000225
20190124,3584.5,3616.09,3569.09,3600.87,1461.554859,0.00024
20190125,3607.39,3612.93,3575.6,3599.77,1462.828886,-0.00015
20190126,3599.72,3654.93,3593.35,3602.46,1415.19496,0.0003
20190127,3604.69,3612.67,3567.25,3583.97,1554.352566,0.000261
20190128,3584.28,3586.75,3439.23,3470.45,1990.788077,0.0003
20190129,3468.87,3476.07,3400.82,3448.12,1710.253556,0.0003
20190130,3443.9,3495.17,3429.39,3486.18,1708.205723,0.0003
20190131,3485.41,3504.8,3447.92,3457.79,1686.394567,0.0003
20190201,3460.55,3501.95,3431.59,3487.95,1554.760449,0.0003
20190202,3484.63,3523.29,3467.57,3521.06,1440.368412,0.0003
20190203,3516.14,3521.39,3447.92,3464.01,1456.09787,-0.00042
20190204,3467.21,3476.22,3442.59,3459.15,1541.626956,-0.000093
20190205,3454.95,3478.15,3451.94,3466.36,1508.080391,0.000006
20190206,3469.09,3469.09,3398.57,3413.77,1605.906677,0.000222
20190207,3414.93,3427.95,3394.22,3399.47,1472.27735,0.000159
20190208,3401.38,3695.61,3391.02,3666.78,2109.650184,0.0003
20190209,3671.59,3679.94,3646.56,3671.2,1677.60777,0.0003
20190210,3673.2,3695.04,3640.98,3690.19,1702.420987,0.0003
20190211,3695.61,3695.61,3642.29,3648.43,1720.481532,0.0003
20190212,3642.75,3668.59,3618.56,3653.53,1773.732399,0.0003
20190213,3653.6,3669.75,3617.25,3632.07,1772.791775,0.0003
20190214,3631.17,3646.26,3607.7,3616.88,1733.82706,0.000351
20190215,3617.37,3647.8,3608.21,3620.81,1682.483265,0.0003
20190216,3615.27,3652.84,3615.27,3629.79,1635.010304,0.0003
20190217,3633.36,3680.54,3619.18,3673.84,1916.118422,0.0003
20190218,3671.37,3936.67,3669.98,3915.71,2530.375498,-0.001707
20190219,3911.66,4010.88,3908.15,3947.09,2516.696264,0.0003
20190220,3946.68,4000.49,3926.25,3999.82,2173.441292,0.0003
20190221,4000.26,4010.01,3940.11,3954.12,1966.335898,0.0003
20190222,3952.41,4006.54,3950.82,4005.53,1953.930005,0.0003
20190223,3998.92,4166.29,3968.73,4142.53,2153.818636,0.000288
20190224,4145.46,4210.64,3793.71,3810.43,2832.810851,0.0003
20190225,3807,3913.71,3807,3882.7,2400.081404,-0.000603
20190226,3878.7,3891.58,3837.99,3854.36,2057.726574,-0.000915
20190227,3857.48,3888.8,3787.06,3851.05,2155.596444,-0.000339
20190228,3848.26,3906.06,3845.82,3854.79,2179.046796,-0.000579
20190301,3853.76,3907.8,3851.69,3859.58,1984.995252,-0.000192
20190302,3855.32,3874.61,3832.13,3864.42,1961.170389,-0.000489
20190303,3862.27,3875.48,3836.91,3847.18,1885.422089,-0.000891
20190304,3845.09,3867.38,3733.75,3761.56,2400.380637,0.0003
20190305,3759.83,3903.92,3745.18,3896.38,2611.174068,-0.000495
20190306,3897.08,3919.51,3871.46,3903.94,2350.264484,0.0003
